gage_ID,area_norm_yield_mm,drain_sqkm,accumulated_nid_storage,power_sum_mw,forestnlcd06,plantnlcd06,waternlcd06,snowicenlcd06,impnlcd06,elev_mean_m_basin,slope_pct,awcave,permave,topwet,precip_seas_ind,depth_bedrock_m,porosity,storage_m,region,CLASS,dec_lat_va,dec_long_va,freshw_withdrawal,pct_irrig_ag,power_num_pts,devnlcd06,clayave,siltave,sandave,annualfractionnoflow,zeroflowfirst,peak2z_length,p_mm_cy,p_mm_amj,p_mm_jas,p_mm_ond,p_mm_jfm,pet_mm_cy,pet_mm_amj,pet_mm_jas,pet_mm_ond,pet_mm_jfm,T_max_c_cy,T_max_c_amj,T_max_c_jas,T_max_c_ond,T_max_c_jfm,T_min_c_cy,T_min_c_amj,T_min_c_jas,T_min_c_ond,T_min_c_jfm,pcumdist10days,pcumdist50days,pcumdist90days,swe_mm_cy,swe_mm_amj,swe_mm_jas,swe_mm_ond,swe_mm_jfm,srad_wm2_cy,srad_wm2_amj,srad_wm2_jas,srad_wm2_ond,srad_wm2_jfm
2300100,345.8009216,95.8,2365.220373,0,0,21.31,12.8,0,0.48,33.98505,0.191838,0.07,11.15,13.6297,0.328,4.810664207,0.219999999,1.05834612,Eastern Forests,Non-ref,27.70475366,-82.1978672,120,3.33,0,2.3,4.92,5.09,90,0.01463176802631579,42.166666666666664,43.217948717948715,1380.8157894736842,373.3421052631579,625.8421052631579,171.57894736842104,210.05263157894737,1538.1842105263158,485.36842105263156,441.05263157894734,296,315.7631578947368,28.713004164473684,31.10803932868421,32.80695080105263,26.418735697368422,24.463217659473685,16.47177790605263,18.301301330263158,22.25872425631579,14.339330663157895,10.901603045868422,62.18421052631579,137,300.13157894736844,0.02702702702702703,0,0,0,0.027777777777777776,216.7795324236842,271.0861769789474,237.85554920263158,168.21882151842107,190.03134117894737
9366500,32.16151444,800.8,2.392752219,0,42.96,9.6,0.02,0,0.22,2317.043,12.87005,0.14,1.78,11.33387,0.083,19.16504402,0.238080261,4.562818679,Western Desert,Non-ref,36.99972239,-108.1886882,69.5,2.65,0,1.47,23.63,41.43,34.94,0.014766114710526315,162,24.523809523809522,489.4736842105263,78.52631578947368,165.8421052631579,125.44736842105263,119.65789473684211,1248.4736842105262,468.7894736842105,459.10526315789474,162,158.57894736842104,15.188732847105262,19.636610757105263,25.19061784894737,9.374599542052632,6.433738512842106,-0.37115534171052633,2.5183632157105262,8.857294050289473,-4.994107551473684,-7.979859263447368,57.39473684210526,186.02631578947367,322.7894736842105,120.83783783783784,66.11111111111111,0.5833333333333334,51.52777777777778,117,213.54089279210527,296.3713128894737,264.1410183,137.71310068157894,155.72589807368422
10344500,350.8182427,445.8,938.8225201,3.6,60.53,0,3.98,0,0.3,2040.56,14.95238,0.1,2.79,11.09509,0.501,9.094397239,0.124259235,1.130062847,Western Mountains,Non-ref,39.38685177,-120.0954757,25.2,0,2,1.01,17.71,36.29,46,0.014849835105263156,175.75,18.624074074074073,951.7631578947369,127.89473684210526,43.078947368421055,339.7105263157895,441.07894736842104,1169.157894736842,387.3421052631579,482.2368421052632,152.89473684210526,146.68421052631578,14.000902584210527,15.899334875263158,24.232551487105262,9.307694507999999,6.4385106999473685,-1.5436436307631578,-0.05332562168421052,5.065389016052632,-4.3796052631315785,-6.894160079684211,74.52631578947368,271.36842105263156,338,511.3243243243243,370.72222222222223,9.083333333333334,159.11111111111111,432.27777777777777,216.99007469210525,301.3108733342105,290.6762013763158,125.03318078421053,150.57966390526315
6919500,295.8161511,1069.4,1.669481889,0,32.09,61.88,0.2,0,0.26,288.8187,2.461441,0.14,1.76,12.96904,0.148,14.61788199,0.096632407,1.412561118,South Great Plains,Ref,37.83420277,-93.8754918,3.9,0.75,0,3.66,31.66,46.28,22.06,0.014850623052631578,144.2,67.78571428571429,1151.7631578947369,398.92105263157896,309.2894736842105,256.2894736842105,187.26315789473685,1280.5526315789473,423.57894736842104,480.5263157894737,193.05263157894737,183.39473684210526,19.82874748342105,24.73181029526316,30.63787185394737,13.98950228868421,9.816499903789474,7.59931077418421,12.551648352105262,17.967620136578947,2.0371567505263157,-2.2955388471315787,32.94736842105263,144.42105263157896,313.1842105263158,18.486486486486488,0.2222222222222222,0,9.194444444444445,17.194444444444443,185.11733879473684,245.11336032368422,248.7903318105263,118.77259724736842,127.33572713947369
7337900,553.8090396,831.1,0.143903667,0,78.24,4.63,0.14,0,0.58,276.7821,7.073228,0.12,1.86,11.76846,0.031,15.44124807,0.18707282,2.888637814,Eastern Forests,Non-ref,34.09760677,-94.9021667,3,0.02,0,6.1,29.6,48.97,21.44,0.014904007131578948,142.375,54.55555555555556,1382.842105263158,412.1578947368421,299.92105263157896,369.2894736842105,301.4736842105263,1324.1315789473683,418.42105263157896,482.44736842105266,208.05263157894737,215.21052631578948,22.71089157342105,26.72484094868421,32.169622425,17.398827230789472,14.434742946578947,9.397266873473685,13.639791787631578,18.457522882894736,4.331149885578947,1.0465741276052631,34.39473684210526,176.31578947368422,324.89473684210526,9.621621621621621,0,0,3.4444444444444446,9.13888888888889,190.62225604210525,246.5002891868421,251.22368421842106,127.22311212894736,137.1136816394737
1174500,619.1071994,113,5.43222262,0,79.46,4.3,2.64,0,0.41,282.5014,6.476802,0.11,4.33,11.71396,0.036,9.987120567,0.01,0.099871203,Eastern Forests,Non-ref,42.3934237,-72.2384148,121.1,0.17,0,4.61,4.63,39.98,55.38,0.014978075131578948,140,53.5,1204.9473684210527,316,317.13157894736844,306.4736842105263,265.3421052631579,945.3684210526316,344.5,354.57894736842104,124.1842105263158,122.10526315789474,13.945210107894736,19.26607865842105,24.93684210605263,8.699971395973684,2.720594756131579,1.9657563794473685,6.2219201851052635,12.108524027368421,-2.1734839816842104,-8.447709016184211,40.18421052631579,173.60526315789474,322.63157894736844,108.78378378378379,38.083333333333336,0,33.111111111111114,100.5,168.9613842026316,232.03209947894737,225.49027459210527,98.63987414263158,119.41993124210526
9224700,31.29017883,7719.6,31.41671685,738.8,13.88,3.64,0.29,0,0.58,2256.486,7.533508,0.13,2.87,12.61182,0.057,21.14604145,0.170390226,3.603078778,Western Desert,Non-ref,41.54607224,-109.6934746,34.6,0.57,5,1.19,21.57,40.53,37.9,0.015068493157894738,136.83333333333334,37.333333333333336,355.2368421052632,105.10526315789474,82.92105263157895,86.84210526315789,80.36842105263158,1064.6052631578948,378.2368421052632,436.44736842105266,129.42105263157896,120.5,11.964674593605263,16.23536726368421,23.900257436842104,5.457236842078947,2.1241025640526314,-3.3581156208421055,0.13423944478947367,5.894078947342106,-8.283924485052632,-11.290477155,31.31578947368421,172.42105263157896,325.5,103.05405405405405,82.25,2.5833333333333335,46.75,95.02777777777777,196.7772968,274.0983227263158,245.85755148947368,117.53861555789474,149.54808172894738
8164300,140.8917776,861.5,0.967460557,0,11.97,61.99,0.14,0,0.61,102.3484,1.922154,0.14,1.34,12.66045,0.063,33.17508295,0.214074772,7.101948311,South Great Plains,Ref,29.466908,-96.812756,23,1.85,0,6.69,35.82,34.02,30.15,0.015205794631578947,120.42857142857143,42.861111111111114,994.0263157894736,303.5263157894737,218.02631578947367,263.3157894736842,209.1578947368421,1614.5526315789473,511.94736842105266,559.4736842105264,272.7894736842105,270.3421052631579,26.901261046052632,30.272440716842105,34.505949656842105,22.813558352105265,19.914788573421053,14.572872654473684,18.46868131842105,21.83217963394737,10.291819222157894,7.606936572289474,41.6578947368421,170.60526315789474,317.05263157894734,0.5405405405405406,0,0,0,0.5555555555555556,204.38481233421052,260.61509542368424,261.9897025210526,144.9648169263158,149.5211361605263
8189700,44.43219158,631.3,0,0,3.58,52.39,0,0,1.72,73.03227,0.858442,0.13,0.96,13.0372,0.184,14.65773304,0.219999999,3.224701252,Eastern Forests,Non-ref,28.28250426,-97.620829,2.4,0.93,0,8.28,30.38,30.11,39.51,0.015642322763157895,93.4,18.6,760.921052631579,221.60526315789474,237,162.21052631578948,140.10526315789474,1659.2105263157894,527.5263157894736,568.2105263157895,282.3421052631579,281.13157894736844,27.940988255,31.10173510631579,34.723627001842104,24.25208810105263,21.597895379473684,15.693073682105263,19.402024290789473,22.424628146842107,11.788129291315789,9.0700989655,47.3421052631579,151.3684210526316,312.5263157894737,0.21621621621621623,0,0,0.19444444444444445,0.027777777777777776,208.4156701026316,263.1917293263158,266.3186498973684,150.13529748421053,153.5531521131579
7149000,58.87905385,2291.2,7.69118527,0,2.02,22.68,1.06,0,0.25,555.1846,2.600418,0.15,2.56,12.20146,0.304,26.53483082,0.210565025,5.587307302,South Great Plains,Ref,37.03891547,-98.4709092,21.1,2.23,0,3.79,24.47,42.34,33.19,0.015829190945945947,107.25,34.2,681.5526315789474,263.4736842105263,214.02631578947367,112.21052631578948,91.84210526315789,1578.0526315789473,527.7105263157895,604.3947368421053,226.81578947368422,219.1315789473684,21.26994381868421,26.28982070605263,32.4747711668421,14.735354691052631,11.444727845078948,6.635290677289474,11.679005205,17.691046910789474,0.3566075515263158,-3.3218735943421054,32.94736842105263,124.86842105263158,291.10526315789474,16.945945945945947,0.6388888888888888,0,8.333333333333334,15.472222222222221,199.2641442131579,268.0922498526316,261.1209954210526,124.51973683947368,142.99113810263157
6317000,14.65110201,15343.2,3.4568321,0,5.92,0.37,0.02,0,0.3,1636.744,7.500547,0.14,1.87,11.50146,0.305,25.14631495,0.170359282,4.283908171,North Great Plains,Non-ref,44.64998226,-106.1275278,16.9,0.01,0,0.34,26.75,41.72,31.53,0.01600379794736842,133.6,33.8,335.0263157894737,152.89473684210526,80.21052631578948,55.94736842105263,45.973684210526315,1182.2368421052631,397.3157894736842,489.63157894736844,152.71052631578948,142.57894736842104,14.266747904999999,18.335772123157895,26.703947368157895,7.40943935918421,4.473264250394737,-0.1947981254473684,3.5911509543157893,9.870537757447368,-5.860040045710527,-8.499511278236842,28.026315789473685,110.60526315789474,306.39473684210526,25.2972972972973,15.75,1.0277777777777777,15.13888888888889,23.52777777777778,184.24897289736842,257.85164835526314,253.83895880526316,100.39731121263158,124.56378768157894
7144795,44.92037197,2575.9,271.8293207,5.1,1.34,50.68,2.29,0,0.39,530.6684,0.4319905,0.14,5.09,13.4238,0.303,33.22709282,0.26040196,8.652400091,South Great Plains,Non-ref,37.72140097,-97.7944956,40.6,11.44,1,4.51,19.29,29.35,51.36,0.0162614824,183.22222222222223,25.988888888888887,718.9736842105264,274.05263157894734,232.57894736842104,114.36842105263158,97.97368421052632,1498.342105263158,504.55263157894734,578.6842105263158,210.97368421052633,204.1315789473684,20.552128192631578,25.70196645473684,31.93509725394737,13.955034324473685,10.478128333157894,6.753257453131579,11.78750722936842,17.80546338763158,0.5632723111315789,-3.281298438394737,35.5,125.39473684210526,291.8421052631579,17.513513513513512,1.0833333333333333,0,8.555555555555555,15.333333333333334,195.3237177,262.3831694657895,256.91075514473687,121.68049199210526,139.98766467105264
8066200,295.2895613,364.1,0,0,33.24,12.12,0.31,0,1.07,78.66148,2.289762,0.15,1.75,12.53952,0.007,15.2694899,0.210637969,3.216334339,Eastern Forests,Ref,30.716306,-94.9588237,4.3,0,0,5.82,38.19,33.62,28.19,0.016344786289473685,103.83333333333333,9.857142857142858,1331.3947368421052,367.7631578947368,295.3421052631579,358.92105263157896,309.36842105263156,1466.7894736842106,470.89473684210526,506.1578947368421,242.05263157894737,247.68421052631578,25.853412878421054,29.396240600526315,33.77299771131579,21.531836385526315,18.611508257631577,12.963984816842105,16.96654135368421,20.991533180263158,8.249227688710526,5.549465008736842,45,180.57894736842104,321.7368421052632,1.7837837837837838,0,0,0.1388888888888889,1.6944444444444444,202.4784846394737,261.8224407131579,258.7540045736842,141.0440503368421,147.88417839473684
3380500,368.5748178,1204.3,20.02004655,0,28,63.55,0.52,0,0.73,154.1014,1.105865,0.18,0.7,13.12423,0.08,18.26551187,0.189999998,3.470447211,Eastern Forests,Non-ref,38.3633333,-88.5877778,3.5,0.09,0,5.73,27.3,61.88,10.81,0.016490164289473683,145.53333333333333,30.794117647058822,1105.1315789473683,347.13157894736844,261.0263157894737,271.2105263157895,225.76315789473685,1162.7105263157894,407.55263157894734,435.3157894736842,167.78947368421052,152.05263157894737,18.751708409473686,24.520561017894735,29.66753432473684,12.829519450973685,7.842882526710526,7.076979643131579,12.248120301052632,16.807694508421054,1.7429919908421052,-2.620722639973684,35.078947368421055,160.52631578947367,320.7368421052632,16.62162162162162,0.08333333333333333,0,6.861111111111111,16.5,179.00588308947368,241.15211105526316,245.61813501578948,107.88615559973684,120.93073389210527
8152900,54.79957175,957,0.128845618,0,21.09,2.06,0.04,0,0.16,601.1489,3.481622,0.12,0.69,11.76627,0.153,5.993206059,0.063725758,0.381921597,South Great Plains,Ref,30.22048147,-98.8697609,3.6,0.36,0,3.05,43.87,40.69,15.44,0.016760463363636364,113.5,60.07142857142857,758.921052631579,244.71052631578948,190.8684210526316,183.3421052631579,140,1716.5,539.5,578.6315789473684,292.55263157894734,305.8157894736842,25.285854834473685,28.94788895236842,32.72545766578947,20.736413043157896,18.644833558421052,11.390909716052631,15.764372469210526,19.30157322631579,6.635125858078948,3.7636250883684212,42.86842105263158,154.21052631578948,309.3157894736842,1.4054054054054055,0.05555555555555555,0,0.19444444444444445,1.25,209.15780372894736,262.7978600315789,269.4470823868421,144.70680778421053,159.29914209210526
